Country,Year,0,0-4,0-14,0-19,0-24,1-4,5-14,15+,15-24,15-49,15-59,15-64,20+,20-64,20-69,25+,25-69,40+,50+,60+,65+,70+,80+,90+,100+
Italy,1950,58.445,75.19,82.017,86.817,93.334,16.744,6.827,370.15,11.317,59.712,103.033,135.455,365.35,130.655,173.402,358.833,166.885,337.022,310.438,267.117,234.695,191.948,79.991,8.257,0.054
Italy,1951,56.428,72.13,78.747,83.354,89.58,15.703,6.617,402.434,10.833,59.772,105.287,139.554,397.827,134.947,181.492,391.601,175.266,370.092,342.662,297.147,262.88,216.335,91.772,9.569,0.069
Italy,1952,53.583,67.74,74.113,78.111,83.443,14.157,6.373,400.547,9.33,54.42,100.027,134.643,396.549,130.645,177.214,391.217,171.882,372.344,346.127,300.52,265.904,219.335,93.753,10.005,0.079
Italy,1953,48.746,60.314,66.488,70.222,75.153,11.568,6.174,405.954,8.665,52.396,98.181,133.383,402.22,129.649,177.671,397.289,172.74,379.529,353.558,307.773,272.571,224.549,95.069,10.222,0.083
Italy,1954,46.953,56.413,61.993,65.67,70.459,9.461,5.58,380.407,8.466,50.788,95.263,128.595,376.73,124.918,169.82,371.941,165.031,354.678,329.619,285.144,251.812,206.91,87.939,9.962,0.084
Italy,1955,44.289,52.863,58.364,62.109,66.776,8.575,5.501,388.134,8.412,50.705,95.853,129.529,384.389,125.784,170.993,379.722,166.326,362.456,337.429,292.281,258.605,213.396,90.647,10.687,0.095
Italy,1956,42.82,50.849,56.136,59.693,64.007,8.029,5.287,441.614,7.871,50.666,101.013,138.444,438.057,134.887,185.925,433.743,181.611,416.973,390.948,340.601,303.17,252.132,110.99,13.125,0.116
Italy,1957,44.532,53.117,58.676,62.407,66.823,8.586,5.559,425.314,8.147,51.051,102.016,139.57,421.583,135.839,186.909,417.167,182.493,399.479,374.263,323.298,285.744,234.674,101.333,12.019,0.118
Italy,1958,42.175,50.37,55.346,58.691,62.751,8.194,4.976,402.068,7.405,47.042,95.264,130.723,398.723,127.378,174.285,394.663,170.225,377.935,355.026,306.804,271.345,224.438,98.83,11.52,0.121
Italy,1959,41.497,48.965,53.805,57.023,61.098,7.467,4.84,400.61,7.293,46.42,95.289,130.993,397.392,127.775,173.801,393.317,169.726,375.968,354.19,305.321,269.617,223.591,99.707,11.93,0.135
Italy,1960,39.606,46.548,51.087,54.123,58.123,6.942,4.539,429.05,7.036,46.517,97.475,135.436,426.014,132.4,181.165,422.014,177.165,404.732,382.533,331.575,293.614,244.849,111.454,13.992,0.163
Italy,1961,38.077,44.218,48.73,51.858,56.003,6.141,4.512,419.472,7.273,45.724,96.653,134.57,416.344,131.442,178.65,412.199,174.505,395.147,373.748,322.819,284.902,237.694,108.529,13.44,0.159
Italy,1962,38.993,45.231,49.567,52.788,56.867,6.238,4.336,459.096,7.3,46.299,100.895,142.066,455.875,138.845,190.383,451.796,186.304,434.724,412.797,358.201,317.03,265.492,122.694,15.453,0.185
Italy,1963,38.51,44.329,48.659,52.283,56.534,5.819,4.33,468.077,7.875,47.575,102.988,145.237,464.453,141.613,194.694,460.202,190.443,442.638,420.502,365.089,322.84,269.759,125.096,15.906,0.198
Italy,1964,36.955,42.208,46.073,49.317,53.022,5.252,3.865,444.109,6.949,44.046,97.991,139.153,440.865,135.909,186.856,437.16,183.151,421.037,400.063,346.118,304.956,254.009,117.71,14.804,0.189
Italy,1965,34.999,40.01,43.756,46.987,50.247,5.011,3.746,473.609,6.491,43.427,98.519,142.154,470.378,138.923,193.845,467.118,190.585,451.347,430.182,375.09,331.455,276.533,130.793,17.187,0.22
Italy,1966,33.584,38.19,41.728,44.846,47.978,4.606,3.538,454.175,6.25,41.267,94.368,136.508,451.057,133.39,186.695,447.925,183.563,433.392,412.908,359.807,317.667,264.362,126.149,17.101,0.22
Italy,1967,31.023,35.373,38.862,41.92,45.237,4.35,3.489,471.265,6.375,42.411,95.514,138.588,468.207,135.53,191.021,464.89,187.704,450.346,428.854,375.751,332.677,277.186,133.838,18.945,0.239
Italy,1968,30.183,34.463,38.103,41.087,44.307,4.279,3.64,495.298,6.204,43.679,96.023,141.247,492.314,138.263,196.246,489.094,193.026,474.903,451.619,399.275,354.051,296.068,145.368,20.582,0.253
Italy,1969,28.751,32.778,36.374,39.405,42.839,4.027,3.596,502.621,6.465,45.817,97.961,147.103,499.59,144.072,206.549,496.156,203.115,481.973,456.804,404.66,355.518,293.041,137.255,19.126,0.24
Italy,1970,26.343,30.02,33.643,36.664,40.113,3.676,3.623,487.869,6.47,44.347,92.45,138.76,484.848,135.739,193.335,481.399,189.886,468.061,443.522,395.419,349.109,291.513,142.857,21.245,0.277
Italy,1971,25.903,29.181,32.685,35.551,39.045,3.278,3.504,490.815,6.36,43.443,90.676,137.191,487.949,134.325,192.11,484.455,188.616,471.38,447.372,400.139,353.624,295.839,147.531,21.817,0.29
Italy,1972,23.751,26.676,30.148,33.145,36.608,2.925,3.472,494.384,6.46,43.737,90.491,137.475,491.387,134.478,193.859,487.924,190.396,474.89,450.647,403.893,356.909,297.528,147.261,22.79,0.313
Italy,1973,22.609,25.296,28.794,31.775,35.007,2.686,3.498,519.235,6.213,42.787,88.673,136.21,516.254,133.229,194.869,513.022,191.637,500.353,476.448,430.562,383.025,321.385,162.982,26.433,0.364
Italy,1974,19.831,22.077,25.138,27.869,30.66,2.246,3.061,506.761,5.522,40.804,85.785,132.234,504.03,129.503,191.114,501.239,188.323,489.4,465.957,420.976,374.527,312.916,157.711,26.157,0.376
Italy,1975,17.016,19.174,22.245,25.1,28.101,2.158,3.071,531.686,5.856,40.824,86.913,134.195,528.831,131.34,196.449,525.83,193.448,514.087,490.862,444.773,397.491,332.382,166.627,27.861,0.411
Italy,1976,14.881,16.866,19.867,22.637,25.536,1.985,3.001,529.692,5.669,40.208,86.847,132.025,526.922,129.255,194.123,524.023,191.224,512.401,489.484,442.845,397.667,332.799,166.41,28.588,0.438
Italy,1977,13.12,14.917,17.845,20.597,23.54,1.797,2.928,526.823,5.695,38.934,86.983,128.396,524.071,125.644,190.481,521.128,187.538,509.943,487.889,439.84,398.427,333.59,167.758,29.838,0.474
Italy,1978,11.867,13.579,16.36,18.986,21.747,1.711,2.781,522.375,5.387,37.67,88.644,125.894,519.749,123.268,187.474,516.988,184.713,506.048,484.705,433.731,396.481,332.275,166.141,29.893,0.484
Italy,1979,10.224,11.733,14.367,17.211,20.196,1.51,2.634,521.685,5.829,37.635,90.467,123.728,518.841,120.884,183.959,515.856,180.974,505.011,484.05,431.218,397.957,334.882,168.921,30.963,0.518
Italy,1980,9.209,10.76,13.672,16.81,19.975,1.552,2.912,537.613,6.303,38.057,91.915,124.213,534.475,121.075,184.576,531.31,181.411,520.247,499.556,445.698,413.4,349.899,176.433,32.945,0.556
Italy,1981,8.773,10.031,12.32,15.31,18.364,1.258,2.289,533.338,6.044,36.277,89.166,122.212,530.348,119.222,179.15,527.294,176.096,516.944,497.061,444.172,411.126,351.198,179.571,33.41,0.593
Italy,1982,8.068,9.191,11.349,14.244,17.282,1.123,2.158,524.948,5.933,35.275,86.345,121.66,522.053,118.765,172.827,519.015,169.789,508.79,489.673,438.603,403.288,349.226,176.814,33.156,0.628
Italy,1983,7.194,8.381,10.412,13.243,16.358,1.186,2.031,555.123,5.946,35.259,87.063,127.38,552.292,124.549,175.556,549.177,172.441,538.801,519.864,468.06,427.743,376.736,194.594,37.317,0.73
Italy,1984,6.551,7.501,9.324,11.925,15.043,0.949,1.823,526.441,5.719,33.779,82.74,125.257,523.84,122.656,166.802,520.722,163.684,510.72,492.662,443.701,401.184,357.038,183.465,34.727,0.712
Italy,1985,5.927,6.841,8.606,11.25,14.357,0.914,1.765,540.179,5.751,33.184,81.261,125.103,537.535,122.459,165.203,534.428,162.096,524.312,506.995,458.918,415.076,372.332,194.56,37.902,0.823
Italy,1986,5.522,6.285,7.919,10.233,13.302,0.763,1.634,538.143,5.383,32.963,79.453,122.41,535.829,120.096,164.043,532.76,160.974,522.623,505.18,458.69,415.733,371.786,198.341,38.526,0.861
Italy,1987,5.355,6.182,7.661,9.955,13.141,0.828,1.479,526.43,5.48,32.569,77.479,119.637,524.136,117.343,163.187,520.95,160.001,510.701,493.861,448.951,406.793,360.949,196.46,38.831,0.908
Italy,1988,5.249,5.993,7.35,9.644,12.993,0.744,1.357,533.245,5.643,32.805,75.846,117.17,530.951,114.876,165.618,527.602,162.269,516.964,500.44,457.399,416.075,365.333,206.77,41.852,1.019
Italy,1989,4.857,5.513,6.749,9.12,12.42,0.655,1.236,526.405,5.671,33.038,74.61,114.414,524.034,112.043,166.393,520.734,163.093,509.327,493.367,451.795,411.991,357.641,208.369,42.983,1.081
Italy,1990,4.637,5.283,6.501,8.945,12.344,0.647,1.218,538.442,5.843,33.97,74.317,113.246,535.998,110.802,166.944,532.599,163.545,520.16,504.472,464.125,425.196,369.054,221.421,46.691,1.188
Italy,1991,4.747,5.454,6.681,9.113,12.688,0.706,1.227,547.952,6.007,35.182,75.174,113.934,545.52,111.502,167.311,541.945,163.736,528.515,512.77,472.778,434.018,378.209,231.368,49.952,1.298
Italy,1992,4.618,5.289,6.474,8.82,12.291,0.67,1.185,542.092,5.817,34.941,73.343,110.675,539.746,108.329,163.212,536.275,159.741,522.704,507.151,468.749,431.417,376.534,233.34,51.261,1.38
Italy,1993,3.848,4.658,5.859,7.923,10.974,0.81,1.201,547.979,5.115,33.55,70.993,107.301,545.915,105.237,159.102,542.864,156.051,529.592,514.429,476.986,440.678,386.813,244.175,54.31,1.485
Italy,1994,3.45,4.164,5.218,7.156,9.927,0.714,1.054,552.349,4.709,33.896,70.716,106.041,550.411,104.103,157.108,547.64,154.337,533.805,518.453,481.633,446.308,393.303,252.059,57.839,1.599
Italy,1995,3.244,3.898,4.982,6.811,9.793,0.654,1.084,572.052,4.811,34.35,69.921,103.87,570.223,102.041,154.186,567.241,151.204,553.088,537.702,502.131,468.182,416.037,255.711,60.415,1.699
Italy,1996,3.233,3.832,4.859,6.549,9.281,0.598,1.027,547.897,4.422,33.165,67.904,100.637,546.207,98.947,150.054,543.475,147.322,529.71,514.732,479.993,447.26,396.153,256.074,62.52,1.775
Italy,1997,2.917,3.559,4.479,5.981,8.584,0.641,0.92,554.818,4.105,30.46,64.821,96.822,553.316,95.32,144.803,550.713,142.2,538.848,524.358,489.997,457.996,408.513,262.635,69.142,2.027
Italy,1998,2.86,3.309,4.156,5.632,8.265,0.449,0.847,568.273,4.109,29.597,63.715,95.523,566.797,94.047,143.399,564.164,140.766,552.97,538.676,504.558,472.75,423.398,267.175,74.894,2.219
Italy,1999,2.743,3.148,3.903,5.25,7.591,0.406,0.755,562.333,3.688,28.084,61.174,91.777,560.986,90.43,137.641,558.645,135.3,547.968,534.249,501.159,470.556,423.345,263.886,78.298,2.339
Italy,2000,2.449,2.858,3.629,4.906,7.146,0.409,0.771,554.565,3.517,27.454,59.407,89.183,553.288,87.906,132.633,551.048,130.393,540.524,527.111,495.158,465.382,420.655,262.888,81.948,2.505
Italy,2001,2.48,2.922,3.616,4.856,6.918,0.443,0.694,551.348,3.302,26.953,58.229,87.397,550.108,86.157,129.403,548.046,127.341,537.818,524.395,493.119,463.951,420.705,266.065,86.78,2.758
Italy,2002,2.366,2.805,3.561,4.713,6.664,0.441,0.756,554.866,3.103,26.239,56.685,85.095,553.714,83.943,125.642,551.763,123.691,542.004,528.627,498.181,469.771,428.072,275.391,92.794,2.97
Italy,2003,2.021,2.388,3.007,4.05,5.658,0.367,0.619,578.761,2.651,24.549,55.228,83.391,577.718,82.348,123.814,576.11,122.206,567.318,554.212,523.533,495.37,453.904,299.377,103.669,3.309
Italy,2004,2.133,2.491,3.048,4.038,5.587,0.358,0.557,537.382,2.539,23.607,52.831,78.855,536.392,77.865,117.65,534.843,116.101,526.676,513.775,484.551,458.527,418.742,275.662,96.594,3.204
Italy,2005,1.985,2.33,2.909,3.804,5.286,0.345,0.579,560.716,2.377,23.156,52.275,77.462,559.821,76.567,116.156,558.339,114.674,550.433,537.56,508.441,483.254,443.665,299.507,106.731,3.791
Italy,2006,1.928,2.276,2.781,3.718,5.059,0.348,0.505,551.533,2.278,22.801,51.675,76.021,550.596,75.084,113.491,549.255,112.15,541.659,528.732,499.858,475.512,437.105,298.42,103.615,4.001
Italy,2007,1.855,2.178,2.742,3.736,5.004,0.323,0.564,565.457,2.262,22.462,50.472,74.979,564.463,73.985,112.137,563.195,110.869,555.995,542.995,514.985,490.478,452.326,314.293,105.172,4.51
Italy,2008,1.912,2.258,2.755,3.698,4.862,0.345,0.497,575.812,2.107,21.914,49.689,74.652,574.869,73.709,110.597,573.705,109.433,566.852,553.898,526.123,501.16,464.272,327.68,104.34,5.072
Italy,2009,1.956,2.277,2.807,3.665,4.888,0.321,0.53,583.395,2.081,21.511,49.128,74.771,582.537,73.913,109.899,581.314,108.676,574.896,561.884,534.267,508.624,472.638,336.147,101.483,5.522
Italy,2010,1.787,2.113,2.582,3.365,4.396,0.327,0.469,580.327,1.814,20.479,47.316,72.623,579.544,71.84,105.954,578.513,104.923,572.485,559.848,533.011,507.704,473.59,340.936,104.237,6.034
Italy,2011,1.69,1.985,2.486,3.199,4.32,0.295,0.501,590.402,1.834,20.132,47.378,72.837,589.689,72.124,106.386,588.568,105.265,582.854,570.27,543.024,517.565,483.303,351.588,112.302,6.524
Italy,2012,1.591,1.889,2.332,2.968,3.964,0.297,0.443,609.748,1.632,19.713,47.042,72.232,609.112,71.596,106.402,608.116,105.406,602.583,590.035,562.706,537.516,502.71,370.303,122.789,7.103
Italy,2013,1.499,1.795,2.227,2.82,3.752,0.296,0.432,596.363,1.525,18.75,45.971,69.955,595.77,69.362,104.332,594.838,103.4,589.651,577.613,550.392,526.408,491.438,363.62,125.241,7.243
Italy,2014,1.372,1.638,2.065,2.638,3.488,0.266,0.427,597.104,1.423,17.952,45.203,68.667,596.531,68.094,103.891,595.681,103.041,590.756,579.152,551.901,528.437,492.64,367.386,130.935,7.553
Italy,2015,1.378,1.641,2.039,2.663,3.544,0.263,0.398,644.361,1.505,18.229,46.674,70.652,643.737,70.028,107.147,642.856,106.266,638.053,626.132,597.687,573.709,536.59,406.109,150.381,8.22
Italy,2016,1.317,1.524,1.999,2.529,3.377,0.207,0.475,616.761,1.378,17.145,45.075,67.723,616.231,67.193,103.455,615.383,102.607,610.802,599.616,571.686,549.038,512.776,388.09,146.465,7.464
Italy,2017,1.306,1.562,2.059,2.702,3.673,0.255,0.497,654.358,1.614,17.984,46.485,70.183,653.715,69.54,105.674,652.744,104.703,647.972,636.374,607.873,584.175,548.041,418.307,162.595,7.362
Italy,2018,1.245,1.497,1.906,2.503,3.338,0.251,0.409,633.729,1.432,16.668,44.798,67.944,633.132,67.347,101.623,632.297,100.788,627.849,617.061,588.931,565.785,531.509,406.321,160.946,6.493
Italy,2019,1.05,1.259,1.604,2.15,2.968,0.208,0.345,642.307,1.364,15.958,43.836,66.984,641.761,66.438,99.772,640.943,98.954,636.777,626.349,598.471,575.323,541.989,417.681,167.603,6.233
Italy,2020,1.006,1.189,1.557,2.048,2.808,0.183,0.368,748.823,1.251,16.401,47.323,74.304,748.332,73.813,112.149,747.572,111.389,743.312,732.422,701.5,674.519,636.183,489.666,197.192,7.675
Italy,2021,0.922,1.109,1.479,2.051,2.831,0.187,0.37,672.674,1.352,16.434,47.251,73.915,672.102,73.343,111.297,671.322,110.517,666.898,656.24,625.423,598.759,560.805,421.801,164.042,7.69
Italy,2022,1.041,1.53,2.167,2.911,3.964,0.488,0.637,739.498,1.797,19.523,53.187,81.538,738.754,80.794,120.954,737.701,119.901,732.153,719.975,686.311,657.96,617.8,473.288,198.075,10.279
Italy,2023,0.869,1.038,1.331,1.819,2.552,0.169,0.293,662.116,1.221,13.934,41.408,65.574,661.628,65.086,97.805,660.895,97.072,657.235,648.182,620.708,596.542,563.823,441.704,185.901,9.983
Spain,1950,42.494,58.389,65.883,71.589,79.657,15.895,7.494,244.564,13.774,55.567,84.032,105.283,238.858,99.577,125.596,230.79,117.528,208.416,188.997,160.532,139.281,113.262,48.995,8.151,0.277
Spain,1951,39.128,53.29,60.427,65.302,72.435,14.161,7.137,268.451,12.008,52.363,83.382,107.313,263.576,102.438,132.085,256.443,124.952,235.602,216.088,185.069,161.138,131.491,55.595,8.891,0.273
Spain,1952,36.394,47.314,53.323,56.955,62.048,10.919,6.009,223.392,8.725,42.007,69.15,89.791,219.76,86.159,111.058,214.667,105.965,198.083,181.385,154.242,133.601,108.702,46.034,7.249,0.228
Spain,1953,34.263,43.337,48.458,51.306,55.432,9.074,5.121,229.62,6.974,37.695,64.507,85.359,226.772,82.511,109.26,222.646,105.134,207.955,191.925,165.113,144.261,117.512,50.589,7.806,0.235
Spain,1954,31.829,39.971,44.498,46.878,50.525,8.143,4.527,219.053,6.027,34.669,61.005,80.529,216.673,78.149,103.8,213.026,100.153,199.41,184.384,158.048,138.524,112.873,48.751,7.486,0.222
Spain,1955,34.036,42.164,46.599,48.954,52.58,8.127,4.435,227.661,5.981,34.312,60.627,80.715,225.306,78.36,104.92,221.68,101.294,208.012,193.349,167.034,146.946,120.386,53.72,8.209,0.222
Spain,1956,31.919,38.613,42.564,44.638,47.888,6.692,3.951,246.607,5.324,33.976,62.317,84.039,244.533,81.965,110.92,241.283,107.67,227.752,212.631,184.29,162.568,133.613,59.167,8.949,0.228
Spain,1957,34.817,41.501,45.678,47.721,51.08,6.684,4.177,247.958,5.402,35.154,64.336,86.616,245.915,84.573,114.324,242.556,110.965,228.234,212.804,183.622,161.342,131.591,57.639,8.573,0.202
Spain,1958,31.492,37.168,40.754,42.517,45.253,5.676,3.586,218.67,4.499,29.945,56.057,75.389,216.907,73.626,98.863,214.171,96.127,201.864,188.725,162.613,143.281,118.044,52.544,7.668,0.173
Spain,1959,31.524,37.249,40.763,42.596,45.096,5.726,3.514,227.524,4.333,29.648,56.83,76.862,225.691,75.029,101.314,223.191,98.814,211.035,197.876,170.694,150.662,124.377,55.349,8.132,0.171
Spain,1960,30.262,35.043,38.122,39.937,42.073,4.781,3.079,230.246,3.951,28.309,55.17,75.61,228.431,73.795,100.52,226.295,98.384,214.784,201.937,175.076,154.636,127.911,58.017,8.938,0.177
Spain,1961,30.729,35.486,38.529,40.273,42.284,4.758,3.043,222.876,3.755,27.343,53.271,73.654,221.132,71.91,98.276,219.121,96.265,208.028,195.533,169.605,149.222,122.856,56.236,8.923,0.176
Spain,1962,27.238,31.433,34.544,36.369,38.351,4.195,3.111,240.367,3.807,27.854,55.036,76.903,238.542,75.078,103.669,236.56,101.687,225.396,212.513,185.331,163.464,134.873,61.663,9.62,0.187
Spain,1963,27.081,31.12,34.207,35.974,37.947,4.039,3.087,245.763,3.74,27.582,55.029,78.095,243.996,76.328,104.893,242.023,102.92,231.209,218.181,190.734,167.668,139.103,63.134,9.859,0.184
Spain,1964,27.313,30.645,33.426,35.223,37.273,3.332,2.781,237.469,3.847,26.832,53.509,76.188,235.672,74.391,101.7,233.622,99.65,223.43,210.637,183.96,161.281,133.972,61.692,9.494,0.185
Spain,1965,25.12,28.156,30.831,32.529,34.712,3.036,2.675,240.22,3.881,26.756,52.677,75.11,238.522,73.412,101.539,236.339,99.356,226.38,213.464,187.543,165.11,136.983,63.209,9.936,0.193
Spain,1966,23.865,26.679,29.22,30.923,33.111,2.814,2.541,243.546,3.891,26.581,52.926,75.024,241.843,73.321,102.115,239.655,99.927,229.974,216.965,190.62,168.522,139.728,64.765,10.448,0.205
Spain,1967,23.125,25.676,28.149,29.834,32.056,2.552,2.473,249.13,3.907,26.817,52.916,76.115,247.445,74.43,103.493,245.223,101.271,235.688,222.313,196.214,173.015,143.952,66.947,10.866,0.212
Spain,1968,21.29,23.764,26.212,27.83,29.971,2.473,2.448,253.3,3.759,26.268,52.014,74.617,251.682,72.999,103.437,249.541,101.296,240.271,227.032,201.286,178.683,148.245,69.838,11.449,0.225
Spain,1969,20.226,22.732,25.261,26.977,29.303,2.506,2.529,275.011,4.042,28.261,55.538,80.108,273.295,78.392,112.671,270.969,110.345,261.37,246.75,219.473,194.903,160.624,74.786,12.238,0.239
Spain,1970,18.628,21.067,23.648,25.348,27.612,2.439,2.581,258.697,3.964,27.18,52.529,74.999,256.997,73.299,104.771,254.733,102.507,245.497,231.517,206.168,183.698,152.226,73.398,12.158,0.266
Spain,1971,17.264,19.838,22.399,24.09,26.342,2.574,2.561,282.271,3.943,27.457,54.591,79.015,280.58,77.324,110.478,278.328,108.226,269.638,254.814,227.68,203.256,170.102,80.317,13.054,0.287
Spain,1972,15.244,17.611,20.1,21.765,23.917,2.367,2.489,261.821,3.817,26.031,51.299,73.433,260.156,71.768,102.745,258.004,100.593,249.554,235.79,210.522,188.388,157.411,76.33,12.506,0.271
Spain,1973,14.326,16.684,19.165,21.002,23.263,2.359,2.481,278.904,4.098,26.305,52.793,75.872,277.067,74.035,106.24,274.806,103.979,266.501,252.599,226.111,203.032,170.827,82.951,13.478,0.293
Spain,1974,13.772,15.892,18.342,20.135,22.239,2.121,2.45,278.793,3.897,25.895,52.294,74.994,277,73.201,105.366,274.896,103.262,266.739,252.898,226.499,203.799,171.634,82.989,13.621,0.299
Spain,1975,12.469,14.523,16.833,18.555,20.563,2.055,2.31,278.392,3.73,25.285,52.078,74.309,276.67,72.587,104.415,274.662,102.407,266.963,253.107,226.314,204.083,172.255,83.775,14.017,0.321
Spain,1976,11.626,13.48,15.677,17.473,19.416,1.855,2.197,280.736,3.739,24.718,52.165,73.659,278.94,71.863,103.825,276.997,101.882,269.636,256.018,228.571,207.077,175.115,85.853,14.676,0.345
Spain,1977,10.366,12.343,14.549,16.353,18.428,1.977,2.206,276.776,3.879,24.043,51.16,71.887,274.972,70.083,101.056,272.897,98.981,265.738,252.733,225.616,204.889,173.916,86.441,14.835,0.354
Spain,1978,9.595,11.587,13.831,15.789,18.03,1.993,2.244,279.577,4.199,24.473,51.9,72.168,277.619,70.21,100.836,275.378,98.595,268.049,255.104,227.677,207.409,176.783,87.877,15.748,0.382
Spain,1979,8.428,10.288,12.503,14.439,16.655,1.859,2.215,275.791,4.152,24.064,51.647,71.436,273.855,69.5,98.905,271.639,96.689,264.184,251.727,224.144,204.355,174.95,87.029,15.875,0.389
Spain,1980,6.845,8.49,10.644,12.407,14.561,1.646,2.154,275.476,3.917,22.927,50.296,69.522,273.713,67.759,95.799,271.559,93.645,264.255,252.549,225.18,205.954,177.914,90.125,16.889,0.429
Spain,1981,6.346,7.885,9.816,11.6,13.765,1.54,1.931,280.929,3.949,22.602,49.783,69.773,279.145,67.989,95.759,276.98,93.594,269.931,258.327,231.146,211.156,183.386,95.205,17.772,0.453
Spain,1982,5.691,6.923,8.674,10.359,12.431,1.232,1.751,275.089,3.757,21.545,48.219,68.005,273.404,66.32,92.694,271.332,90.622,264.389,253.544,226.87,207.084,180.71,94.292,17.657,0.465
Spain,1983,5.165,6.444,8.193,10.025,12.313,1.278,1.749,291.577,4.12,22.208,49.114,70.124,289.745,68.292,95.004,287.457,92.716,280.057,269.369,242.463,221.453,194.741,104.479,20.122,0.535
Spain,1984,4.624,5.73,7.36,9.222,11.582,1.106,1.63,289.606,4.222,22.179,48.988,70.772,287.744,68.91,94.923,285.384,92.563,278.014,267.427,240.618,218.834,192.821,104.56,20.551,0.559
Spain,1985,4.02,5.024,6.685,8.427,10.948,1.004,1.661,303.891,4.263,22.422,49.573,71.932,302.149,70.19,96.884,299.628,94.363,292.008,281.469,254.318,231.959,205.265,114.02,22.773,0.634
Spain,1986,4.024,4.932,6.462,8.371,11.014,0.907,1.53,301.299,4.552,22.637,49.19,71.366,299.39,69.457,96.182,296.747,93.539,288.821,278.662,252.109,229.933,203.208,114.328,23.216,0.659
Spain,1987,3.752,4.532,5.9,8.028,11.02,0.78,1.368,300.957,5.12,23.793,49.927,71.897,298.829,69.769,97.104,295.837,94.112,287.345,277.164,251.03,229.06,201.725,115.32,23.429,0.663
Spain,1988,3.382,4.17,5.491,7.505,10.655,0.789,1.321,310.855,5.164,24.834,51.033,73.114,308.841,71.1,99.785,305.691,96.635,296.47,286.021,259.822,237.741,209.056,122.855,25.39,0.739
Spain,1989,3.198,3.979,5.286,7.439,10.782,0.781,1.307,316.808,5.496,26.538,51.903,73.792,314.655,71.639,101.102,311.312,97.759,301.164,290.27,264.905,243.016,213.553,127.615,26.383,0.785
